Orthogroup	Artha	Cechi	Erjap	Glmax	Lyrho	Metru	Poten	Qumon	Setor	Vivin	Zeins	Total
OG0022913	0	0	0	0	0	0	0	0	3	0	0	3
OG0022914	0	0	0	0	0	0	0	0	3	0	0	3
OG0022915	0	0	0	0	0	0	0	0	3	0	0	3
OG0022916	0	0	0	0	0	0	0	0	3	0	0	3
OG0022917	0	0	0	0	0	0	0	0	1	2	0	3
OG0022918	0	0	0	0	0	0	0	0	2	1	0	3
OG0022919	0	0	0	0	0	0	0	0	3	0	0	3
OG0022920	0	0	0	0	0	0	0	0	3	0	0	3
OG0022921	0	0	0	0	0	0	0	0	3	0	0	3
OG0022922	0	0	0	0	0	0	0	0	3	0	0	3
OG0022923	0	0	0	0	0	0	0	0	3	0	0	3
OG0022924	0	0	0	0	0	0	0	0	3	0	0	3
OG0022925	0	0	0	0	0	0	0	0	3	0	0	3
OG0022926	0	0	0	0	0	0	0	0	3	0	0	3
OG0022927	0	0	0	0	0	0	0	0	3	0	0	3
OG0022928	0	0	0	0	0	0	0	0	1	2	0	3
OG0022929	0	0	0	0	0	0	0	0	1	2	0	3
OG0022930	0	0	0	0	0	0	0	0	3	0	0	3
OG0022931	0	0	0	0	0	0	0	0	3	0	0	3
OG0022932	0	0	0	0	0	0	0	0	0	3	0	3
OG0022933	0	0	0	0	0	0	0	0	0	3	0	3
OG0022934	0	0	0	0	0	0	0	0	0	3	0	3
OG0022935	0	0	0	0	0	0	0	0	0	3	0	3
OG0022936	0	0	0	0	0	0	0	0	0	3	0	3
OG0022937	0	0	0	0	0	0	0	0	0	3	0	3
OG0022938	0	0	0	0	0	0	0	0	0	3	0	3
OG0022939	0	0	0	0	0	0	0	0	0	3	0	3
OG0022940	0	0	0	0	0	0	0	0	0	3	0	3
OG0022941	0	0	0	0	0	0	0	0	0	3	0	3
OG0022942	0	0	0	0	0	0	0	0	0	3	0	3
OG0022943	0	0	0	0	0	0	0	0	0	3	0	3
OG0022944	0	0	0	0	0	0	0	0	0	3	0	3
OG0022945	0	0	0	0	0	0	0	0	0	3	0	3
OG0022946	0	0	0	0	0	0	0	0	0	3	0	3
OG0022947	0	0	0	0	0	0	0	0	0	3	0	3
OG0022948	0	0	0	0	0	0	0	0	0	3	0	3
OG0022949	0	0	0	0	0	0	0	0	0	3	0	3
OG0022950	0	0	0	0	0	0	0	0	0	3	0	3
OG0022951	0	0	0	0	0	0	0	0	0	3	0	3
OG0022952	0	0	0	0	0	0	0	0	0	3	0	3
OG0022953	0	0	0	0	0	0	0	0	0	3	0	3
OG0022954	0	0	0	0	0	0	0	0	0	3	0	3
OG0022955	0	0	0	0	0	0	0	0	0	3	0	3
OG0022956	0	0	0	0	0	0	0	0	0	3	0	3
OG0022957	0	0	0	0	0	0	0	0	0	3	0	3
OG0022958	0	0	0	0	0	0	0	0	0	3	0	3
OG0022959	0	0	0	0	0	0	0	0	0	3	0	3
OG0022960	0	0	0	0	0	0	0	0	0	3	0	3
OG0022961	0	0	0	0	0	0	0	0	0	3	0	3
OG0022962	0	0	0	0	0	0	0	0	0	3	0	3
OG0022963	0	0	0	0	0	0	0	0	0	3	0	3
OG0022964	0	0	0	0	0	0	0	0	0	3	0	3
OG0022965	0	0	0	0	0	0	0	0	0	3	0	3
OG0022966	0	0	0	0	0	0	0	0	0	3	0	3
OG0022967	0	0	0	0	0	0	0	0	0	3	0	3
OG0022968	0	0	0	0	0	0	0	0	0	3	0	3
OG0022969	0	0	0	0	0	0	0	0	0	3	0	3
OG0022970	0	0	0	0	0	0	0	0	0	3	0	3
OG0022971	0	0	0	0	0	0	0	0	0	3	0	3
OG0022972	0	0	0	0	0	0	0	0	0	3	0	3
OG0022973	0	0	0	0	0	0	0	0	0	3	0	3
OG0022974	0	0	0	0	0	0	0	0	0	3	0	3
OG0022975	0	0	0	0	0	0	0	0	0	3	0	3
OG0022976	0	0	0	0	0	0	0	0	0	3	0	3
OG0022977	0	0	0	0	0	0	0	0	0	3	0	3
OG0022978	0	0	0	0	0	0	0	0	0	3	0	3
OG0022979	0	0	0	0	0	0	0	0	0	2	1	3
OG0022980	0	0	0	0	0	0	0	0	0	2	1	3
OG0022981	0	0	0	0	0	0	0	0	0	3	0	3
OG0022982	0	0	0	0	0	0	0	0	0	3	0	3
OG0022983	0	0	0	0	0	0	0	0	0	3	0	3
OG0022984	0	0	0	0	0	0	0	0	0	3	0	3
OG0022985	0	0	0	0	0	0	0	0	0	3	0	3
OG0022986	0	0	0	0	0	0	0	0	0	3	0	3
OG0022987	0	0	0	0	0	0	0	0	0	3	0	3
OG0022988	0	0	0	0	0	0	0	0	0	3	0	3
OG0022989	0	0	0	0	0	0	0	0	0	3	0	3
OG0022990	0	0	0	0	0	0	0	0	0	3	0	3
OG0022991	0	0	0	0	0	0	0	0	0	3	0	3
OG0022992	0	0	0	0	0	0	0	0	0	3	0	3
OG0022993	0	0	0	0	0	0	0	0	0	3	0	3
OG0022994	0	0	0	0	0	0	0	0	0	3	0	3
OG0022995	0	0	0	0	0	0	0	0	0	3	0	3
OG0022996	0	0	0	0	0	0	0	0	0	3	0	3
OG0022997	0	0	0	0	0	0	0	0	0	3	0	3
OG0022998	0	0	0	0	0	0	0	0	0	3	0	3
OG0022999	0	0	0	0	0	0	0	0	0	3	0	3
OG0023000	0	0	0	0	0	0	0	0	0	3	0	3
OG0023001	0	0	0	0	0	0	0	0	0	3	0	3
OG0023002	0	0	0	0	0	0	0	0	0	3	0	3
OG0023003	0	0	0	0	0	0	0	0	0	3	0	3
OG0023004	0	0	0	0	0	0	0	0	0	3	0	3
OG0023005	0	0	0	0	0	0	0	0	0	3	0	3
OG0023006	0	0	0	0	0	0	0	0	0	3	0	3
OG0023007	0	0	0	0	0	0	0	0	0	3	0	3
OG0023008	0	0	0	0	0	0	0	0	0	3	0	3
OG0023009	0	0	0	0	0	0	0	0	0	3	0	3
OG0023010	0	0	0	0	0	0	0	0	0	3	0	3
OG0023011	0	0	0	0	0	0	0	0	0	3	0	3
OG0023012	0	0	0	0	0	0	0	0	0	3	0	3
OG0023013	0	0	0	0	0	0	0	0	0	3	0	3
OG0023014	0	0	0	0	0	0	0	0	0	3	0	3
OG0023015	0	0	0	0	0	0	0	0	0	3	0	3
OG0023016	0	0	0	0	0	0	0	0	0	3	0	3
OG0023017	0	0	0	0	0	0	0	0	0	3	0	3
OG0023018	0	0	0	0	0	0	0	0	0	3	0	3
OG0023019	0	0	0	0	0	0	0	0	0	3	0	3
OG0023020	0	0	0	0	0	0	0	0	0	3	0	3
OG0023021	0	0	0	0	0	0	0	0	0	3	0	3
OG0023022	0	0	0	0	0	0	0	0	0	3	0	3
OG0023023	0	0	0	0	0	0	0	0	0	3	0	3
OG0023024	0	0	0	0	0	0	0	0	0	3	0	3
OG0023025	0	0	0	0	0	0	0	0	0	3	0	3
OG0023026	0	0	0	0	0	0	0	0	0	3	0	3
OG0023027	0	0	0	0	0	0	0	0	0	3	0	3
OG0023028	0	0	0	0	0	0	0	0	0	3	0	3
OG0023029	0	0	0	0	0	0	0	0	0	3	0	3
OG0023030	0	0	0	0	0	0	0	0	0	3	0	3
OG0023031	0	0	0	0	0	0	0	0	0	3	0	3
OG0023032	0	0	0	0	0	0	0	0	0	3	0	3
OG0023033	0	0	0	0	0	0	0	0	0	3	0	3
OG0023034	0	0	0	0	0	0	0	0	0	3	0	3
OG0023035	0	0	0	0	0	0	0	0	0	3	0	3
OG0023036	0	0	0	0	0	0	0	0	0	3	0	3
OG0023037	0	0	0	0	0	0	0	0	0	3	0	3
OG0023038	0	0	0	0	0	0	0	0	0	3	0	3
OG0023039	0	0	0	0	0	0	0	0	0	3	0	3
OG0023040	0	0	0	0	0	0	0	0	0	3	0	3
OG0023041	0	0	0	0	0	0	0	0	0	3	0	3
OG0023042	0	0	0	0	0	0	0	0	0	3	0	3
OG0023043	0	0	0	0	0	0	0	0	0	3	0	3
OG0023044	0	0	0	0	0	0	0	0	0	3	0	3
OG0023045	0	0	0	0	0	0	0	0	0	3	0	3
OG0023046	0	0	0	0	0	0	0	0	0	3	0	3
OG0023047	0	0	0	0	0	0	0	0	0	3	0	3
OG0023048	0	0	0	0	0	0	0	0	0	3	0	3
OG0023049	0	0	0	0	0	0	0	0	0	2	1	3
OG0023050	0	0	0	0	0	0	0	0	0	3	0	3
OG0023051	0	0	0	0	0	0	0	0	0	3	0	3
OG0023052	0	0	0	0	0	0	0	0	0	3	0	3
OG0023053	0	0	0	0	0	0	0	0	0	3	0	3
OG0023054	0	0	0	0	0	0	0	0	0	3	0	3
OG0023055	0	0	0	0	0	0	0	0	0	3	0	3
OG0023056	0	0	0	0	0	0	0	0	0	3	0	3
OG0023057	0	0	0	0	0	0	0	0	0	3	0	3
OG0023058	0	0	0	0	0	0	0	0	0	3	0	3
OG0023059	0	0	0	0	0	0	0	0	0	3	0	3
OG0023060	0	0	0	0	0	0	0	0	0	3	0	3
OG0023061	0	0	0	0	0	0	0	0	0	3	0	3
OG0023062	0	0	0	0	0	0	0	0	0	3	0	3
OG0023063	0	0	0	0	0	0	0	0	0	3	0	3
OG0023064	0	0	0	0	0	0	0	0	0	3	0	3
OG0023065	0	0	0	0	0	0	0	0	0	3	0	3
OG0023066	0	0	0	0	0	0	0	0	0	3	0	3
OG0023067	0	0	0	0	0	0	0	0	0	3	0	3
OG0023068	0	0	0	0	0	0	0	0	0	3	0	3
OG0023069	0	0	0	0	0	0	0	0	0	3	0	3
OG0023070	0	0	0	0	0	0	0	0	0	3	0	3
OG0023071	0	0	0	0	0	0	0	0	0	3	0	3
OG0023072	0	0	0	0	0	0	0	0	0	3	0	3
OG0023073	0	0	0	0	0	0	0	0	0	3	0	3
OG0023074	0	0	0	0	0	0	0	0	0	3	0	3
OG0023075	0	0	0	0	0	0	0	0	0	3	0	3
OG0023076	0	0	0	0	0	0	0	0	0	3	0	3
OG0023077	0	0	0	0	0	0	0	0	0	3	0	3
OG0023078	0	0	0	0	0	0	0	0	0	3	0	3
OG0023079	0	0	0	0	0	0	0	0	0	3	0	3
OG0023080	0	0	0	0	0	0	0	0	0	3	0	3
OG0023081	0	0	0	0	0	0	0	0	0	3	0	3
OG0023082	0	0	0	0	0	0	0	0	0	3	0	3
OG0023083	0	0	0	0	0	0	0	0	0	3	0	3
OG0023084	0	0	0	0	0	0	0	0	0	3	0	3
OG0023085	0	0	0	0	0	0	0	0	0	3	0	3
OG0023086	0	0	0	0	0	0	0	0	0	3	0	3
OG0023087	0	0	0	0	0	0	0	0	0	3	0	3
OG0023088	0	0	0	0	0	0	0	0	0	3	0	3
OG0023089	0	0	0	0	0	0	0	0	0	3	0	3
OG0023090	0	0	0	0	0	0	0	0	0	3	0	3
OG0023091	0	0	0	0	0	0	0	0	0	3	0	3
OG0023092	0	0	0	0	0	0	0	0	0	3	0	3
OG0023093	0	0	0	0	0	0	0	0	0	3	0	3
OG0023094	0	0	0	0	0	0	0	0	0	3	0	3
OG0023095	0	0	0	0	0	0	0	0	0	3	0	3
OG0023096	0	0	0	0	0	0	0	0	0	3	0	3
OG0023097	0	0	0	0	0	0	0	0	0	3	0	3
OG0023098	0	0	0	0	0	0	0	0	0	3	0	3
OG0023099	0	0	0	0	0	0	0	0	0	3	0	3
OG0023100	0	0	0	0	0	0	0	0	0	3	0	3
OG0023101	0	0	0	0	0	0	0	0	0	3	0	3
OG0023102	0	0	0	0	0	0	0	0	0	3	0	3
OG0023103	0	0	0	0	0	0	0	0	0	3	0	3
OG0023104	0	0	0	0	0	0	0	0	0	3	0	3
OG0023105	0	0	0	0	0	0	0	0	0	3	0	3
OG0023106	0	0	0	0	0	0	0	0	0	3	0	3
OG0023107	0	0	0	0	0	0	0	0	0	3	0	3
OG0023108	0	0	0	0	0	0	0	0	0	3	0	3
OG0023109	0	0	0	0	0	0	0	0	0	3	0	3
OG0023110	0	0	0	0	0	0	0	0	0	3	0	3
OG0023111	0	0	0	0	0	0	0	0	0	3	0	3
OG0023112	0	0	0	0	0	0	0	0	0	3	0	3
OG0023113	0	0	0	0	0	0	0	0	0	3	0	3
OG0023114	0	0	0	0	0	0	0	0	0	3	0	3
OG0023115	0	0	0	0	0	0	0	0	0	3	0	3
OG0023116	0	0	0	0	0	0	0	0	0	3	0	3
OG0023117	0	0	0	0	0	0	0	0	0	3	0	3
OG0023118	0	0	0	0	0	0	0	0	0	3	0	3
OG0023119	0	0	0	0	0	0	0	0	0	3	0	3
OG0023120	0	0	0	0	0	0	0	0	0	3	0	3
OG0023121	0	0	0	0	0	0	0	0	0	3	0	3
OG0023122	0	0	0	0	0	0	0	0	0	3	0	3
OG0023123	0	0	0	0	0	0	0	0	0	3	0	3
OG0023124	0	0	0	0	0	0	0	0	0	3	0	3
OG0023125	0	0	0	0	0	0	0	0	0	3	0	3
OG0023126	0	0	0	0	0	0	0	0	0	3	0	3
OG0023127	0	0	0	0	0	0	0	0	0	3	0	3
OG0023128	0	0	0	0	0	0	0	0	0	3	0	3
OG0023129	0	0	0	0	0	0	0	0	0	3	0	3
OG0023130	0	0	0	0	0	0	0	0	0	3	0	3
OG0023131	0	0	0	0	0	0	0	0	0	3	0	3
OG0023132	0	0	0	0	0	0	0	0	0	3	0	3
OG0023133	0	0	0	0	0	0	0	0	0	3	0	3
OG0023134	0	0	0	0	0	0	0	0	0	3	0	3
OG0023135	0	0	0	0	0	0	0	0	0	3	0	3
OG0023136	0	0	0	0	0	0	0	0	0	3	0	3
OG0023137	0	0	0	0	0	0	0	0	0	3	0	3
OG0023138	0	0	0	0	0	0	0	0	0	3	0	3
OG0023139	0	0	0	0	0	0	0	0	0	3	0	3
OG0023140	0	0	0	0	0	0	0	0	0	3	0	3
OG0023141	0	0	0	0	0	0	0	0	0	3	0	3
OG0023142	0	0	0	0	0	0	0	0	0	3	0	3
OG0023143	0	0	0	0	0	0	0	0	0	3	0	3
OG0023144	0	0	0	0	0	0	0	0	0	3	0	3
OG0023145	0	0	0	0	0	0	0	0	0	3	0	3
OG0023146	0	0	0	0	0	0	0	0	0	3	0	3
OG0023147	0	0	0	0	0	0	0	0	0	3	0	3
OG0023148	0	0	0	0	0	0	0	0	0	3	0	3
OG0023149	0	0	0	0	0	0	0	0	0	3	0	3
OG0023150	0	0	0	0	0	0	0	0	0	3	0	3
OG0023151	0	0	0	0	0	0	0	0	0	3	0	3
OG0023152	0	0	0	0	0	0	0	0	0	3	0	3
OG0023153	0	0	0	0	0	0	0	0	0	3	0	3
OG0023154	0	0	0	0	0	0	0	0	0	3	0	3
OG0023155	0	0	0	0	0	0	0	0	0	3	0	3
OG0023156	0	0	0	0	0	0	0	0	0	3	0	3
OG0023157	0	0	0	0	0	0	0	0	0	3	0	3
OG0023158	0	0	0	0	0	0	0	0	0	3	0	3
OG0023159	0	0	0	0	0	0	0	0	0	3	0	3
OG0023160	0	0	0	0	0	0	0	0	0	3	0	3
OG0023161	0	0	0	0	0	0	0	0	0	3	0	3
OG0023162	0	0	0	0	0	0	0	0	0	3	0	3
OG0023163	0	0	0	0	0	0	0	0	0	3	0	3
OG0023164	0	0	0	0	0	0	0	0	0	3	0	3
OG0023165	0	0	0	0	0	0	0	0	0	3	0	3
OG0023166	0	0	0	0	0	0	0	0	0	3	0	3
OG0023167	0	0	0	0	0	0	0	0	0	3	0	3
OG0023168	0	0	0	0	0	0	0	0	0	3	0	3
OG0023169	0	0	0	0	0	0	0	0	0	3	0	3
OG0023170	0	0	0	0	0	0	0	0	0	3	0	3
OG0023171	0	0	0	0	0	0	0	0	0	3	0	3
OG0023172	0	0	0	0	0	0	0	0	0	3	0	3
OG0023173	0	0	0	0	0	0	0	0	0	3	0	3
OG0023174	0	0	0	0	0	0	0	0	0	3	0	3
OG0023175	0	0	0	0	0	0	0	0	0	3	0	3
OG0023176	0	0	0	0	0	0	0	0	0	3	0	3
OG0023177	0	0	0	0	0	0	0	0	0	3	0	3
OG0023178	0	0	0	0	0	0	0	0	0	3	0	3
OG0023179	0	0	0	0	0	0	0	0	0	3	0	3
OG0023180	0	0	0	0	0	0	0	0	0	3	0	3
OG0023181	0	0	0	0	0	0	0	0	0	3	0	3
OG0023182	0	0	0	0	0	0	0	0	0	3	0	3
OG0023183	0	0	0	0	0	0	0	0	0	3	0	3
OG0023184	0	0	0	0	0	0	0	0	0	2	1	3
OG0023185	0	0	0	0	0	0	0	0	0	3	0	3
OG0023186	0	0	0	0	0	0	0	0	0	3	0	3
OG0023187	0	0	0	0	0	0	0	0	0	3	0	3
OG0023188	0	0	0	0	0	0	0	0	0	3	0	3
OG0023189	0	0	0	0	0	0	0	0	0	3	0	3
OG0023190	0	0	0	0	0	0	0	0	0	3	0	3
OG0023191	0	0	0	0	0	0	0	0	0	3	0	3
OG0023192	0	0	0	0	0	0	0	0	0	3	0	3
OG0023193	0	0	0	0	0	0	0	0	0	3	0	3
OG0023194	0	0	0	0	0	0	0	0	0	3	0	3
OG0023195	0	0	0	0	0	0	0	0	0	3	0	3
OG0023196	0	0	0	0	0	0	0	0	0	3	0	3
OG0023197	0	0	0	0	0	0	0	0	0	3	0	3
OG0023198	0	0	0	0	0	0	0	0	0	3	0	3
OG0023199	0	0	0	0	0	0	0	0	0	3	0	3
OG0023200	0	0	0	0	0	0	0	0	0	3	0	3
OG0023201	0	0	0	0	0	0	0	0	0	3	0	3
OG0023202	0	0	0	0	0	0	0	0	0	3	0	3
OG0023203	0	0	0	0	0	0	0	0	0	3	0	3
OG0023204	0	0	0	0	0	0	0	0	0	3	0	3
OG0023205	0	0	0	0	0	0	0	0	0	3	0	3
OG0023206	0	0	0	0	0	0	0	0	0	3	0	3
OG0023207	0	0	0	0	0	0	0	0	0	3	0	3
OG0023208	0	0	0	0	0	0	0	0	0	3	0	3
OG0023209	0	0	0	0	0	0	0	0	0	3	0	3
OG0023210	0	0	0	0	0	0	0	0	0	3	0	3
OG0023211	0	0	0	0	0	0	0	0	0	3	0	3
OG0023212	0	0	0	0	0	0	0	0	0	2	1	3
OG0023213	0	0	0	0	0	0	0	0	0	3	0	3
OG0023214	0	0	0	0	0	0	0	0	0	3	0	3
OG0023215	0	0	0	0	0	0	0	0	0	3	0	3
OG0023216	0	0	0	0	0	0	0	0	0	3	0	3
OG0023217	0	0	0	0	0	0	0	0	0	3	0	3
OG0023218	0	0	0	0	0	0	0	0	0	3	0	3
OG0023219	0	0	0	0	0	0	0	0	0	3	0	3
OG0023220	0	0	0	0	0	0	0	0	0	3	0	3
OG0023221	0	0	0	0	0	0	0	0	0	3	0	3
OG0023222	0	0	0	0	0	0	0	0	0	3	0	3
OG0023223	0	0	0	0	0	0	0	0	0	2	1	3
OG0023224	0	0	0	0	0	0	0	0	0	3	0	3
OG0023225	0	0	0	0	0	0	0	0	0	3	0	3
OG0023226	0	0	0	0	0	0	0	0	0	3	0	3
OG0023227	0	0	0	0	0	0	0	0	0	3	0	3
OG0023228	0	0	0	0	0	0	0	0	0	3	0	3
OG0023229	0	0	0	0	0	0	0	0	0	3	0	3
OG0023230	0	0	0	0	0	0	0	0	0	3	0	3
OG0023231	0	0	0	0	0	0	0	0	0	3	0	3
OG0023232	0	0	0	0	0	0	0	0	0	3	0	3
OG0023233	0	0	0	0	0	0	0	0	0	3	0	3
OG0023234	0	0	0	0	0	0	0	0	0	3	0	3
OG0023235	0	0	0	0	0	0	0	0	0	3	0	3
OG0023236	0	0	0	0	0	0	0	0	0	3	0	3
OG0023237	0	0	0	0	0	0	0	0	0	3	0	3
OG0023238	0	0	0	0	0	0	0	0	0	3	0	3
OG0023239	0	0	0	0	0	0	0	0	0	3	0	3
OG0023240	0	0	0	0	0	0	0	0	0	3	0	3
OG0023241	0	0	0	0	0	0	0	0	0	3	0	3
OG0023242	0	0	0	0	0	0	0	0	0	3	0	3
OG0023243	0	0	0	0	0	0	0	0	0	3	0	3
OG0023244	0	0	0	0	0	0	0	0	0	3	0	3
OG0023245	0	0	0	0	0	0	0	0	0	3	0	3
OG0023246	0	0	0	0	0	0	0	0	0	3	0	3
OG0023247	0	0	0	0	0	0	0	0	0	3	0	3
OG0023248	0	0	0	0	0	0	0	0	0	3	0	3
OG0023249	0	0	0	0	0	0	0	0	0	3	0	3
OG0023250	0	0	0	0	0	0	0	0	0	3	0	3
OG0023251	0	0	0	0	0	0	0	0	0	3	0	3
OG0023252	0	0	0	0	0	0	0	0	0	3	0	3
OG0023253	0	0	0	0	0	0	0	0	0	3	0	3
OG0023254	0	0	0	0	0	0	0	0	0	3	0	3
OG0023255	0	0	0	0	0	0	0	0	0	3	0	3
OG0023256	0	0	0	0	0	0	0	0	0	3	0	3
OG0023257	0	0	0	0	0	0	0	0	0	3	0	3
OG0023258	0	0	0	0	0	0	0	0	0	3	0	3
OG0023259	0	0	0	0	0	0	0	0	0	3	0	3
OG0023260	0	0	0	0	0	0	0	0	0	3	0	3
OG0023261	0	0	0	0	0	0	0	0	0	3	0	3
OG0023262	0	0	0	0	0	0	0	0	0	3	0	3
OG0023263	0	0	0	0	0	0	0	0	0	3	0	3
OG0023264	0	0	0	0	0	0	0	0	0	3	0	3
OG0023265	0	0	0	0	0	0	0	0	0	3	0	3
OG0023266	0	0	0	0	0	0	0	0	0	3	0	3
OG0023267	0	0	0	0	0	0	0	0	0	3	0	3
OG0023268	0	0	0	0	0	0	0	0	0	3	0	3
OG0023269	0	0	0	0	0	0	0	0	0	3	0	3
OG0023270	0	0	0	0	0	0	0	0	0	3	0	3
OG0023271	0	0	0	0	0	0	0	0	0	3	0	3
OG0023272	0	0	0	0	0	0	0	0	0	3	0	3
OG0023273	0	0	0	0	0	0	0	0	0	3	0	3
OG0023274	0	0	0	0	0	0	0	0	0	3	0	3
OG0023275	0	0	0	0	0	0	0	0	0	3	0	3
OG0023276	0	0	0	0	0	0	0	0	0	3	0	3
OG0023277	0	0	0	0	0	0	0	0	0	3	0	3
OG0023278	0	0	0	0	0	0	0	0	0	3	0	3
OG0023279	0	0	0	0	0	0	0	0	0	3	0	3
OG0023280	0	0	0	0	0	0	0	0	0	3	0	3
OG0023281	0	0	0	0	0	0	0	0	0	3	0	3
OG0023282	0	0	0	0	0	0	0	0	0	3	0	3
OG0023283	0	0	0	0	0	0	0	0	0	3	0	3
OG0023284	0	0	0	0	0	0	0	0	0	3	0	3
OG0023285	0	0	0	0	0	0	0	0	0	3	0	3
OG0023286	0	0	0	0	0	0	0	0	0	3	0	3
OG0023287	0	0	0	0	0	0	0	0	0	3	0	3
OG0023288	0	0	0	0	0	0	0	0	0	3	0	3
OG0023289	0	0	0	0	0	0	0	0	0	3	0	3
OG0023290	0	0	0	0	0	0	0	0	0	3	0	3
OG0023291	0	0	0	0	0	0	0	0	0	3	0	3
OG0023292	0	0	0	0	0	0	0	0	0	3	0	3
OG0023293	0	0	0	0	0	0	0	0	0	3	0	3
OG0023294	0	0	0	0	0	0	0	0	0	3	0	3
OG0023295	0	0	0	0	0	0	0	0	0	3	0	3
OG0023296	0	0	0	0	0	0	0	0	0	3	0	3
OG0023297	0	0	0	0	0	0	0	0	0	3	0	3
OG0023298	0	0	0	0	0	0	0	0	0	3	0	3
OG0023299	0	0	0	0	0	0	0	0	0	3	0	3
OG0023300	0	0	0	0	0	0	0	0	0	3	0	3
OG0023301	0	0	0	0	0	0	0	0	0	3	0	3
OG0023302	0	0	0	0	0	0	0	0	0	3	0	3
OG0023303	0	0	0	0	0	0	0	0	0	3	0	3
OG0023304	0	0	0	0	0	0	0	0	0	3	0	3
OG0023305	0	0	0	0	0	0	0	0	0	3	0	3
OG0023306	0	0	0	0	0	0	0	0	0	3	0	3
OG0023307	0	0	0	0	0	0	0	0	0	3	0	3
OG0023308	0	0	0	0	0	0	0	0	0	2	1	3
OG0023309	0	0	0	0	0	0	0	0	0	3	0	3
OG0023310	0	0	0	0	0	0	0	0	0	3	0	3
OG0023311	0	0	0	0	0	0	0	0	0	3	0	3
OG0023312	0	0	0	0	0	0	0	0	0	2	1	3
OG0023313	0	0	0	0	0	0	0	0	0	3	0	3
OG0023314	0	0	0	0	0	0	0	0	0	3	0	3
OG0023315	0	0	0	0	0	0	0	0	0	3	0	3
OG0023316	0	0	0	0	0	0	0	0	0	3	0	3
OG0023317	0	0	0	0	0	0	0	0	0	3	0	3
OG0023318	0	0	0	0	0	0	0	0	0	3	0	3
OG0023319	0	0	0	0	0	0	0	0	0	3	0	3
OG0023320	0	0	0	0	0	0	0	0	0	3	0	3
OG0023321	0	0	0	0	0	0	0	0	0	3	0	3
OG0023322	0	0	0	0	0	0	0	0	0	3	0	3
OG0023323	0	0	0	0	0	0	0	0	0	3	0	3
OG0023324	0	0	0	0	0	0	0	0	0	3	0	3
OG0023325	0	0	0	0	0	0	0	0	0	3	0	3
OG0023326	0	0	0	0	0	0	0	0	0	3	0	3
OG0023327	0	0	0	0	0	0	0	0	0	3	0	3
OG0023328	0	0	0	0	0	0	0	0	0	3	0	3
OG0023329	0	0	0	0	0	0	0	0	0	3	0	3
OG0023330	0	0	0	0	0	0	0	0	0	3	0	3
OG0023331	0	0	0	0	0	0	0	0	0	3	0	3
OG0023332	0	0	0	0	0	0	0	0	0	3	0	3
OG0023333	0	0	0	0	0	0	0	0	0	3	0	3
OG0023334	0	0	0	0	0	0	0	0	0	3	0	3
OG0023335	0	0	0	0	0	0	0	0	0	3	0	3
OG0023336	0	0	0	0	0	0	0	0	0	3	0	3
OG0023337	0	0	0	0	0	0	0	0	0	1	2	3
OG0023338	0	0	0	0	0	0	0	0	0	3	0	3
OG0023339	0	0	0	0	0	0	0	0	0	3	0	3
OG0023340	0	0	0	0	0	0	0	0	0	3	0	3
OG0023341	0	0	0	0	0	0	0	0	0	3	0	3
OG0023342	0	0	0	0	0	0	0	0	0	3	0	3
OG0023343	0	0	0	0	0	0	0	0	0	3	0	3
OG0023344	0	0	0	0	0	0	0	0	0	3	0	3
OG0023345	0	0	0	0	0	0	0	0	0	3	0	3
OG0023346	0	0	0	0	0	0	0	0	0	3	0	3
OG0023347	0	0	0	0	0	0	0	0	0	3	0	3
OG0023348	0	0	0	0	0	0	0	0	0	3	0	3
OG0023349	0	0	0	0	0	0	0	0	0	3	0	3
OG0023350	0	0	0	0	0	0	0	0	0	3	0	3
OG0023351	0	0	0	0	0	0	0	0	0	3	0	3
OG0023352	0	0	0	0	0	0	0	0	0	3	0	3
OG0023353	0	0	0	0	0	0	0	0	0	3	0	3
OG0023354	0	0	0	0	0	0	0	0	0	2	1	3
OG0023355	0	0	0	0	0	0	0	0	0	3	0	3
OG0023356	0	0	0	0	0	0	0	0	0	3	0	3
OG0023357	0	0	0	0	0	0	0	0	0	3	0	3
OG0023358	0	0	0	0	0	0	0	0	0	3	0	3
OG0023359	0	0	0	0	0	0	0	0	0	3	0	3
OG0023360	0	0	0	0	0	0	0	0	0	3	0	3
OG0023361	0	0	0	0	0	0	0	0	0	3	0	3
OG0023362	0	0	0	0	0	0	0	0	0	3	0	3
OG0023363	0	0	0	0	0	0	0	0	0	3	0	3
OG0023364	0	0	0	0	0	0	0	0	0	3	0	3
OG0023365	0	0	0	0	0	0	0	0	0	3	0	3
OG0023366	0	0	0	0	0	0	0	0	0	3	0	3
OG0023367	0	0	0	0	0	0	0	0	0	3	0	3
OG0023368	0	0	0	0	0	0	0	0	0	3	0	3
OG0023369	0	0	0	0	0	0	0	0	0	3	0	3
OG0023370	0	0	0	0	0	0	0	0	0	3	0	3
OG0023371	0	0	0	0	0	0	0	0	0	3	0	3
OG0023372	0	0	0	0	0	0	0	0	0	3	0	3
OG0023373	0	0	0	0	0	0	0	0	0	3	0	3
OG0023374	0	0	0	0	0	0	0	0	0	2	1	3
OG0023375	0	0	0	0	0	0	0	0	0	3	0	3
OG0023376	0	0	0	0	0	0	0	0	0	3	0	3
